Features	SFB001_1	SFB002_1	SFB007_1	SFB013_1	SFB016_1	SFB017_1	SFB018_1	SFB019_1	SFB020_1	SFB021_1	SFB024_1	SFB025_1	SFB026_1	SFB029_1	SFB031_1	SFB032_1	SFB045_1	SFB046_1	SFB053_1	SFB054_1	SFB055_1	SFB058_1	SFB059_1	SFB062_1	SFB063_1	SFB065_1	SFB066_1	SFB068_1	SFB072_1	SFB073_1	SFB074_1	SFB076_1	SFB077_1	SFB078_1	SFB079_1	SFB080_1	SFB081_1	SFB082_1	SFB083_1	SFB085_1	SFB086_1	SFB091_1	SFB093_1	SFB096_1	SFB097_1	SFB099_1	SFB101_1	SFB102_1	SFB103_1	SFB105_1	SFB107_1	SFB109_1	SFB110_1	SFB113_1	SFB114_1	SFB115_1	SFB121_1	SFB123_1	SFB124_1	SFB127_1	SFB130_1	SFB132_1	SFB133_1	SFB003_1	SFB004_1	SFB008_1	SFB087_1	SFB090_1	SFB106_1	SFB112_1	SFB118_1	SFB119_1	SFB120_1	SFB122_1	SFB125_1	SFB126_1	SFB129_1
Genus_Butyrivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845
Genus_Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Genus_Candidatus_Saccharimonas	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Candidatus_Soleaferrea	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	2	0	0	4	0	0	7	0	0	0
Genus_Caproiciproducens	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Genus_Catenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Genus_Catenibacterium	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	31	0	0	263	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	29	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0
Genus_Cellulosilyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Christensenella	0	0	0	0	0	3	0	3	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	1	0	0	0	7	0	2	0	0	5	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	5	0	0	0	0	0	0	2	4	0	2	11	0	0	0	0	0	0	0
Genus_Christensenellaceae_Incertae_Sedis	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	4	0	0	0	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	3	0	1	0	0	3	4	0	0	0	0	3	0	0	1	0	0	0	0	6	3	5	0	0	0	2	8	1	0	0
Genus_Christensenellaceae_R_7_group	13	0	0	48	9	324	0	280	49	94	287	13	240	0	0	276	56	2	28	419	0	269	22	163	1099	0	0	0	263	111	0	13	3	0	0	0	6	4	52	0	22	0	62	2	0	0	1	44	5	38	4	1122	144	57	94	0	26	86	42	0	3	222	0	0	113	193	97	10	69	4	8	0	84	25	108	32	279
Genus_Christensenellaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Genus_Citrobacter	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	16	0	0	0	0	5	0	0	0	0	0	0	4147	0	0	0	0	2	34	0	6	11	0	0	0	0	0	272	0	0	0	37	0	0	0	0	0	0	89	0	0	0	0	3	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	18
Genus_Cloacibacillus	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Clostridia_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Clostridia_UCG_014_Incertae_Sedis	0	0	0	136	0	44	0	17	0	0	0	2	502	1	0	570	0	0	609	9	0	301	0	251	684	0	0	0	49	1671	0	0	0	0	0	0	4	0	0	84	411	0	0	0	0	0	0	0	0	0	0	1490	0	0	145	0	0	18	0	0	0	423	0	0	152	0	0	0	0	0	70	0	0	0	0	0	445
Genus_Clostridia_unclassified	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	17	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Clostridia_vadinBB60_group_Incertae_Sedis	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
Genus_Clostridioides	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Clostridium	17	2	13	12	3	24	949	13	0	0	80	76	79	0	0	0	62	72	34	50	0	0	52	0	3	18	27	0	2	0	1	16	0	123	0	12	41	0	2	3	2	0	39	0	0	239	2	0	3	0	8	35	3	11	0	921	0	0	0	2	115	11	2	0	11	12	25	0	6	0	0	0	81	0	0	27	2
Genus_Colidextribacter	57	22	13	10	16	4	0	11	0	8	0	2	8	0	0	7	0	0	5	3	2	1	31	1	10	0	8	2	6	0	1	3	8	0	0	0	3	1	14	47	5	3	1	12	0	2	0	12	10	11	61	14	21	195	14	0	3	3	0	0	4	13	13	0	1	9	107	3	56	101	0	9	0	43	5	10	1
Genus_Collinsella	59	0	0	68	20	167	0	313	31	93	6	0	167	0	0	40	6	4	0	42	40	34	1	58	16	0	13	40	20	27	263	0	308	0	0	0	0	0	184	88	40	27	53	0	356	455	103	73	83	42	15	322	24	47	27	0	45	32	474	0	27	11	0	21	18	50	176	377	0	141	128	92	28	28	43	166	11
Genus_Comamonas	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938
Genus_Coprobacillus	0	0	2	37	0	0	0	0	27	0	0	0	10	20	0	0	0	0	0	0	4	0	0	1	4	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	4	3	0	0	0	15	0	0	0	0	2	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	3	0
Genus_Coprobacter	0	0	0	0	20	0	0	0	0	0	0	0	3	0	0	15	22	0	0	15	0	62	0	0	4	0	104	0	6	0	0	0	0	0	0	0	0	0	4	0	18	0	0	0	0	0	0	1	0	0	0	0	146	183	0	0	6	0	2	0	0	0	0	0	0	23	0	0	0	0	6	0	0	4	0	14	4
Genus_Coprococcus	58	0	125	91	65	42	0	71	56	159	100	112	140	0	0	69	128	69	90	80	0	195	10	38	4	0	0	71	119	13	0	78	108	49	0	0	39	0	69	47	163	0	55	40	263	16	0	61	60	34	11	140	107	77	83	0	24	56	7	193	146	85	28	32	89	11	30	54	22	0	30	163	14	57	46	122	56
Genus_Coriobacteriales_Incertae_Sedis	0	0	0	0	1	0	0	0	3	3	2	0	6	0	0	0	13	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	10	0	0	0	0	0	0	27	0	0	0	0	0	0	1	0	25	5	0	0	0	0	0	10	0	4	7	0	0	0	6	0	0	18	0	0	0	4	2	20	0	5
Genus_Corynebacterium	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
Genus_Defluviitaleaceae_UCG_011	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0
Genus_Delftia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Denitrobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Desulfovibrio	0	0	0	0	0	52	0	10	36	7	11	0	0	0	0	46	34	0	0	0	3	0	367	16	100	83	0	16	128	6	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	23	0	32	2	6	32	0	106	0	0	27	0	86	15	36	0	0	66	0	377	18	0	242	0	0	8	226	85	31	59
Genus_Desulfovibrionaceae_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Genus_Dialister	1008	7	279	0	432	2	0	215	860	113	38	0	47	0	0	31	71	1	914	88	1	0	937	4	0	1642	0	0	2	0	0	376	0	0	34	168	7	0	0	2	32	0	0	0	111	0	1050	0	0	1404	1	0	0	4	0	0	866	135	26	71	0	253	0	0	194	228	11	18	164	0	6	21	21	696	816	0	24
Genus_Dielma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Dorea	190	0	66	52	104	43	0	348	81	122	109	294	300	0	0	92	39	76	197	76	103	42	72	154	18	0	18	58	44	30	586	175	290	199	0	0	27	0	79	116	57	60	16	71	151	141	75	109	53	107	9	63	8	42	75	57	29	24	77	160	56	30	76	18	60	32	44	29	78	6	262	423	18	432	73	182	36
Genus_Eggerthella	0	5	1	2	0	0	1	10	0	3	0	8	0	81	0	20	0	0	0	0	11	0	0	0	0	16	1	0	0	0	4	3	22	5	32	29	0	17	0	4	1	0	1	9	7	0	0	0	2	0	9	0	0	15	0	89	3	0	4	10	7	0	0	3	0	3	20	2	7	0	0	5	0	4	6	0	0
Genus_Eggerthellaceae_CHKCI002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Eisenbergiella	0	0	0	14	0	0	0	11	3	59	0	0	0	0	0	25	0	0	0	5	6	0	0	9	0	0	0	0	3	4	0	0	0	0	0	0	0	139	20	0	0	0	6	4	0	0	0	1	1	0	4	1	3	1	0	0	0	0	5	0	0	0	0	8	0	0	5	4	62	3	2	0	0	17	0	0	0
Genus_Enorma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
Genus_Enterobacter	0	93	28	0	0	4	0	0	0	28	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	72	0	0	0	0	0	0	0	0	0	6	0	0	0	0	107	550	0	0	5	5	6	0	0	0	0	49	5	0	0	0	0	0	0	15	0	10	0	0	46	0	6	0	0	0	0	0	5
Genus_Enterobacteriaceae_unclassified	0	124	0	0	0	42	0	0	3	60	13	0	8	39	25	0	0	20	0	0	0	0	17	0	0	0	0	36	5	1043	1	0	9	4	0	6	4	0	4	17	0	0	0	0	235	1511	0	0	14	11	12	0	0	0	0	139	0	0	0	0	0	0	0	155	0	0	45	0	142	0	7	0	0	0	0	0	5
Genus_Enterocloster	64	99	63	6	18	6	20	7	9	100	16	34	9	55	0	304	16	18	16	11	76	51	111	14	5	56	34	153	77	3	122	0	0	32	160	44	19	390	41	185	32	1291	20	184	182	130	8	177	74	38	346	4	44	80	65	14	98	6	23	27	104	0	69	94	3	16	48	43	18	0	0	87	0	96	5	34	6
Genus_Enterococcus	0	2	0	0	0	13	0	13	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	590	23	0	0	0	0	4	40	0	0	0	0	0	0	7	0	0	1	0	0	0	17	7	0	0	0	0	0	6	0	5	25	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0
Genus_Epulopiscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Erysipelatoclostridiaceae_UCG_004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Erysipelotrichaceae_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
Genus_Erysipelotrichaceae_UCG_003	16	0	0	21	24	5	440	0	26	114	70	282	81	0	0	42	6	17	6	28	225	13	12	11	4	0	58	0	14	0	34	11	447	320	0	0	15	0	34	17	25	0	8	10	100	9	0	6	18	3	0	9	3	130	1	0	9	8	14	58	11	2	88	3	5	13	39	32	0	4	36	254	0	140	0	0	10
Genus_Erysipelotrichaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0
Genus_Escherichia_Shigella	5	452	178	3073	0	4738	1360	68	901	11	88	57	66	654	3714	277	77	698	5	1403	157	4	3	1208	19	259	14	153	3787	419	447	4158	173	1603	1410	2269	26	624	614	47	1101	786	338	100	394	428	27	70	209	252	4428	1496	40	171	35	1546	8	5641	613	259	2503	778	8	159	4739	1207	486	60	881	206	32	0	1089	103	2570	2267	945
Genus_Eubacterium	0	0	0	0	0	1	0	108	0	0	0	0	17	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	4	0	0
Genus_Extibacter	0	12	0	0	0	0	0	0	0	0	0	0	0	287	0	6	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	60	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	4	0	0	0	0	1	0	0
Genus_Ezakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Genus_Faecalibacterium	969	256	1358	688	456	93	0	63	857	315	143	647	62	0	0	274	1367	1041	875	844	204	1083	743	756	346	0	914	508	158	85	14	213	347	37	0	0	1950	317	428	334	714	0	522	350	126	215	29	235	658	300	169	296	465	1699	832	1068	1372	255	77	578	976	437	489	20	311	579	406	110	202	39	253	850	458	814	360	1348	839
Genus_Faecalicatena	2	7	0	0	0	4	0	2	0	0	0	0	1	0	0	8	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	36	0	0	0	6	0	0	0	3	0	0	0	0	0	0
Genus_Faecalicoccus	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	50	0	0
Genus_Faecalimonas	0	0	0	5	1	3	65	0	4	23	8	53	24	256	0	8	4	0	0	2	4	0	3	2	0	153	4	12	0	3	0	0	18	0	115	19	2	0	1	4	4	18	3	0	0	5	0	1	1	4	33	0	2	0	3	28	5	0	4	0	6	0	0	1	0	0	44	2	0	0	5	0	1	0	2	6	0
Genus_Faecalitalea	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	93	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	25	0	0
Genus_Fannyhessea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
Genus_Fenollaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Genus_Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Flavobacteriaceae_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Flavonifractor	35	148	3	24	13	4	4	5	6	0	1	1	0	100	0	8	3	0	5	21	30	1	31	11	3	1	11	7	0	3	5	5	6	0	36	174	2	64	0	14	4	48	2	10	2	0	4	15	14	13	272	0	10	11	3	2	7	5	1	99	2	8	7	492	0	44	43	1	22	45	23	30	0	90	2	1	6
Genus_Fournierella	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	1
Genus_Frisingicoccus	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	15	0	0	38	0	0	0	0	0	0	0	0
Genus_Fructilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Fusicatenibacter	34	0	466	78	88	11	8	9	27	54	168	310	132	0	0	31	27	187	26	349	0	139	33	8	42	0	93	58	45	3	22	91	99	0	531	20	0	0	139	15	83	4	24	105	103	49	11	17	65	24	17	25	12	628	2	0	6	56	34	74	6	12	32	0	53	19	31	71	58	1	124	245	0	28	51	203	48
Genus_Fusobacterium	4	0	0	10	4	0	275	23	35	0	22	151	0	27	0	0	0	0	0	0	0	3	7	0	0	0	0	2261	0	0	0	5	0	321	0	0	5	87	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	30	21	0	0	0	0	0	2	19	0	3	97	0	0	2	0	0	0	0	0	0	0
Genus_Gabonibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Genus_Gastranaerophilaceae_Zag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	3	0	0	0	0
Genus_Gemella	3	0	0	0	0	2	2	0	0	4	7	1	3	17	3	0	0	0	0	1	4	0	0	0	0	0	0	0	3	0	50	0	0	0	0	4	1	0	7	0	1	0	2	1	7	1	0	2	0	6	0	0	0	11	0	6	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Genus_Gemmiger	429	0	0	23	52	636	0	257	381	189	1230	29	0	0	0	30	610	1203	667	818	0	396	1931	241	85	0	169	4	523	131	46	207	331	0	2	4	5016	0	781	734	876	0	1005	57	1513	26	0	112	145	451	47	1950	75	1160	140	0	131	113	557	3617	18	722	16	0	217	105	1111	342	1194	3	1145	20	88	602	1117	397	126
Genus_Gordonibacter	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	5	0	2	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0
Genus_Granulicatella	0	0	0	0	0	0	1	0	0	4	0	0	0	3	11	0	0	0	0	0	4	0	0	0	0	2	0	0	4	0	24	0	0	0	4	0	0	6	1	0	1	0	0	4	8	0	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0
Genus_Haemophilus	3	0	65	0	67	0	13	0	0	0	50	3	0	0	5	0	3	7	1	2	0	12	4	0	0	0	155	558	8	0	0	0	0	0	0	0	20	0	0	2	22	0	1	0	12	339	0	0	7	0	3	0	1	0	64	1071	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	26	0	5	5	1
Genus_Hafnia_Obesumbacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Harryflintia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Holdemanella	54	0	0	0	148	8	0	408	69	0	312	0	193	0	0	7	0	16	0	0	0	0	0	114	200	0	0	0	32	6	0	0	13	0	0	0	0	0	0	19	0	19	0	6	0	0	48	72	0	0	16	0	5	0	67	0	0	18	0	0	0	0	0	0	19	0	0	0	0	48	0	0	56	232	0	190	0
Genus_Holdemania	0	8	0	1	0	0	0	4	0	0	1	5	0	0	0	0	0	0	0	1	0	3	0	3	2	0	3	0	0	0	2	4	0	1	0	0	0	20	0	1	1	0	2	6	0	0	0	6	7	3	0	0	6	4	0	0	1	0	0	0	0	3	0	0	0	2	20	1	3	2	1	12	0	12	4	0	0
