Features	SFB001_1	SFB002_1	SFB007_1	SFB013_1	SFB016_1	SFB017_1	SFB018_1	SFB019_1	SFB020_1	SFB021_1	SFB024_1	SFB025_1	SFB026_1	SFB029_1	SFB031_1	SFB032_1	SFB045_1	SFB046_1	SFB053_1	SFB054_1	SFB055_1	SFB058_1	SFB059_1	SFB062_1	SFB063_1	SFB065_1	SFB066_1	SFB068_1	SFB072_1	SFB073_1	SFB074_1	SFB076_1	SFB077_1	SFB078_1	SFB079_1	SFB080_1	SFB081_1	SFB082_1	SFB083_1	SFB085_1	SFB086_1	SFB091_1	SFB093_1	SFB096_1	SFB097_1	SFB099_1	SFB101_1	SFB102_1	SFB103_1	SFB105_1	SFB107_1	SFB109_1	SFB110_1	SFB113_1	SFB114_1	SFB115_1	SFB121_1	SFB123_1	SFB124_1	SFB127_1	SFB130_1	SFB132_1	SFB133_1	SFB003_1	SFB004_1	SFB008_1	SFB087_1	SFB090_1	SFB106_1	SFB112_1	SFB118_1	SFB119_1	SFB120_1	SFB122_1	SFB125_1	SFB126_1	SFB129_1
GenusDelta_Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	4	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
GenusDelta_Candidatus_Saccharimonas	0	0	0	0	0	0	0	0	0	0	-3	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Candidatus_Soleaferrea	0	0	-3	2	0	0	0	-2	0	0	0	0	11	0	1	-6	0	0	0	-3	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	2	0	0	1	-1	0	1	5	0	0	0	0	0	0	0	3	-2	0	0	0	0	-5	-2	4	0	-4	0	0	2	0	0	0
GenusDelta_Caproiciproducens	-3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0
GenusDelta_Catenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GenusDelta_Catenibacterium	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	-31	0	0	-212	0	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15	0	0	1	0	0	0	0	-169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28	0	0	0	0
GenusDelta_Christensenella	0	0	0	2	0	-3	0	4	0	0	0	33	2	-2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	-5	-1	0	0	0	-7	0	-2	0	0	-4	0	0	0	0	0	0	0	0	-1	20	0	0	0	0	0	-5	0	0	5	0	0	0	5	-4	0	-2	-11	0	8	0	0	0	0	0
GenusDelta_Christensenellaceae_Incertae_Sedis	0	0	0	0	0	0	0	0	0	-6	0	0	-6	0	0	1	1	0	2	-3	0	0	0	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	-6	0	0	0	0	-3	0	-1	0	0	-3	-4	7	0	0	0	-3	0	0	-1	0	0	0	3	-1	-3	-5	0	0	0	-2	27	0	0	0
GenusDelta_Christensenellaceae_R_7_group	-13	0	0	106	19	-319	0	315	-49	-63	-278	-13	-7	0	0	-244	72	-2	233	-414	0	-201	-22	154	-1099	0	0	0	2	31	0	-13	-3	0	0	0	-6	29	-34	32	-14	0	88	-2	0	0	-1	-27	-5	0	-4	-898	-34	-43	147	9	16	-67	-31	0	9	431	79	0	-86	122	-53	-10	-19	-4	51	0	-73	5	-75	-15	-169
GenusDelta_Christensenellaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0
GenusDelta_Citrobacter	0	0	9	0	0	11	9	0	0	0	-115	56	0	391	0	0	11	-16	0	0	0	0	2104	0	0	0	0	0	29	-4147	0	644	0	0	73	-6	0	8	-11	0	0	0	0	0	-272	9	0	0	-37	0	0	0	0	0	0	-89	0	0	0	0	13	0	0	0	0	0	0	0	-43	0	0	24	0	0	0	21	-18
GenusDelta_Cloacibacillus	0	0	0	0	0	0	0	0	-6	0	0	0	0	0	0	-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Clostridia_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	0	0	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Clostridia_UCG_014_Incertae_Sedis	0	0	0	-40	0	-44	0	-17	0	0	0	-2	-502	1	0	-557	483	0	-410	-9	0	-259	0	-251	-684	0	0	0	125	-1552	0	2	0	0	0	0	-4	0	0	-67	-411	0	0	0	0	0	0	0	0	0	0	-1475	1	0	-140	0	1	-18	0	0	19	-197	0	0	-111	0	263	0	0	0	637	0	0	0	0	1	-300
GenusDelta_Clostridia_unclassified	0	0	0	0	0	0	0	0	0	-3	0	0	0	0	0	-17	0	0	-3	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GenusDelta_Clostridia_vadinBB60_group_Incertae_Sedis	0	0	0	0	-21	0	0	0	0	0	0	0	13	0	0	-3	7	0	-1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	-3	0	0	-5	0	0	0	0	0	0	2	0	0	-3	0	0	0	0	0	7	0	0	0	0	0	1
GenusDelta_Clostridioides	14	0	11	0	0	0	0	0	0	0	0	0	0	-13	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21	0	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Clostridium	-17	1	-13	-12	4	290	-949	-13	0	57	-62	-38	-79	0	7	6	-45	20	-31	-49	0	0	-52	40	-3	-17	-27	51	-2	0	-1	-16	0	-66	1115	42	40	9	-2	-3	-2	10	-39	0	0	-238	4	5	-2	0	-8	-35	2	-11	0	-829	0	25	0	18	-108	-11	866	0	-10	1	-25	0	-6	0	6	0	-74	0	0	-27	-1
GenusDelta_Colidextribacter	-57	-22	-13	-10	-10	-4	0	4	0	-8	12	-2	1	0	0	-3	5	0	13	20	24	9	-31	19	-10	0	31	16	-3	0	-1	-3	-8	0	0	0	0	7	-14	-32	0	-3	3	-12	0	-2	0	4	3	-9	-23	-7	60	-99	-5	0	-1	-3	4	0	-4	-10	-12	12	-1	36	-99	21	-27	-101	0	176	8	-14	2	-7	7
GenusDelta_Collinsella	-56	0	0	-68	209	221	0	-293	-10	49	56	0	-134	0	0	412	-4	-4	0	-34	230	-6	-1	-53	-16	0	-9	-35	-17	-17	-260	0	-306	0	0	0	57	0	11	-31	6	928	-39	0	-346	-409	-73	-32	-64	6	-15	-304	51	-47	-3	0	8	36	-434	0	4	22	32	6	-16	-34	-133	-364	0	-104	-99	204	-1	65	-38	-42	-11
GenusDelta_Comamonas	0	0	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	3	8	8	0	0	0	-1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-938
GenusDelta_Coprobacillus	0	0	-2	-37	3	0	0	2	-27	0	0	0	-9	-19	0	0	0	0	0	0	-4	0	0	-1	-4	-1	0	0	0	0	0	-20	0	0	0	0	2	0	0	0	0	-13	14	0	0	0	0	-4	-3	0	0	0	-13	0	0	0	0	-2	0	0	11	0	0	0	-1	0	-4	0	0	0	0	0	0	0	0	-3	0
GenusDelta_Coprobacter	0	0	0	0	-20	0	0	0	0	0	0	0	3	0	0	-15	-6	0	0	-13	0	37	0	0	-4	0	-9	0	-5	0	0	0	0	0	0	0	0	0	-4	0	-14	0	0	0	0	2	0	-1	0	1	0	0	-92	-169	0	0	-4	0	25	0	0	0	9	0	0	-14	0	0	0	0	-5	0	0	1	0	-14	0
GenusDelta_Coprococcus	-58	0	-125	-43	52	-35	0	20	-26	-76	-76	-112	-138	0	0	15	175	-7	-36	-80	0	-144	-10	-38	-4	0	0	-24	-89	27	0	-78	-108	-49	0	0	159	11	-66	38	-66	0	-55	-31	-155	-16	0	-29	-25	40	-11	-65	-60	-18	-31	0	-21	-4	114	-192	23	169	63	70	-22	-11	73	-31	-11	0	-7	83	66	-49	-23	17	44
GenusDelta_Coriobacteriales_Incertae_Sedis	0	0	0	0	-1	0	0	0	-3	8	-2	0	-6	0	0	0	-13	0	12	0	0	0	0	0	0	0	0	0	0	-2	0	0	-2	0	0	-4	0	0	11	0	0	0	-24	0	0	3	0	0	0	-1	0	-25	6	0	0	0	0	2	-9	0	-4	-2	0	0	0	5	3	0	-11	2	3	0	-4	42	-13	21	-5
GenusDelta_Corynebacterium	0	0	0	0	0	0	1	0	0	5	0	0	-2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-2	0	0	0	0	6	0	0	0	0	-1	2	0	0	-4	0	0	0	0	-3	0	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	5	0
GenusDelta_Defluviitaleaceae_UCG_011	0	0	0	-4	0	0	0	0	0	0	0	0	0	0	0	-1	2	0	5	0	0	0	0	9	0	0	0	0	0	0	0	-3	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	-3	0	0	5	0	0	0	0	1	0	-6	0	0	0	0	1	0	0	3
GenusDelta_Delftia	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Desulfovibrio	0	0	0	33	0	-52	0	170	-36	-7	26	0	5	0	0	-8	162	0	0	1	-3	6	-367	69	-100	117	0	32	-96	62	0	0	0	0	0	0	11	55	0	0	16	0	-154	0	0	0	0	6	0	-19	-1	68	317	0	40	18	0	-18	0	317	0	2	12	0	-55	0	-264	42	5	-242	95	1	88	-134	-25	254	1
GenusDelta_Desulfovibrionaceae_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
GenusDelta_Dialister	-1008	-7	-263	0	-417	97	0	603	-817	-86	52	2	-36	90	15	-23	46	-1	-753	-88	-1	0	-937	-4	0	62	0	0	3	1	0	-376	0	0	-34	-17	-4	42	0	864	120	0	0	0	139	3	-908	0	0	-342	-1	0	7	-4	0	19	-793	-99	47	1132	0	-176	0	0	-69	-208	-11	-18	-38	12	373	407	34	-548	-112	1	48
GenusDelta_Dielma	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	-3	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Dorea	-190	0	36	-27	365	382	0	-320	59	198	77	-294	-258	0	0	329	50	-30	-140	-76	120	-28	-72	-109	-18	0	18	60	-2	54	-480	-175	-290	-199	0	0	167	65	24	113	65	131	-16	-39	-39	873	-73	-32	18	-23	8	15	158	-20	65	157	0	172	-4	-160	81	69	56	172	-33	-6	64	86	-38	63	-173	-35	73	-4	-23	103	-16
GenusDelta_Eggerthella	11	-5	20	0	0	2	4	-10	0	3	0	-8	0	-72	65	5	0	0	0	0	-4	1	0	0	0	-11	-1	0	0	0	-4	-3	-22	-5	-32	-21	0	-13	0	-1	-1	26	19	-9	-5	0	0	0	-2	0	-9	0	5	-15	0	-79	-1	0	-4	0	-7	0	18	17	0	1	-20	-2	-7	0	0	2	0	-4	-6	2	0
GenusDelta_Eggerthellaceae_CHKCI002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
GenusDelta_Eisenbergiella	0	64	0	24	0	0	0	13	-3	-59	0	0	379	0	0	85	0	0	0	47	106	0	0	107	0	0	0	0	31	-4	0	0	0	0	0	0	0	-136	-16	0	0	0	-6	-4	0	0	0	-1	0	0	52	-1	-3	-1	0	4	0	0	-5	0	0	0	21	-8	0	71	-5	58	-9	-3	-2	0	0	225	0	0	0
GenusDelta_Enorma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	0	0	0	0	0	0	0
GenusDelta_Enterobacter	10	-93	-28	267	0	-4	0	3	0	-28	0	41	-16	-3	48	0	0	3	0	0	0	0	0	0	0	0	884	-18	12	-64	0	7	0	167	37	31	469	67	0	-1	0	0	0	0	-107	-522	10	89	0	-5	-6	0	2	0	0	-49	12	3	37	0	0	0	0	-15	0	-10	0	41	-46	0	-6	0	0	0	0	33	-5
GenusDelta_Enterobacteriaceae_unclassified	168	-86	0	623	0	-42	0	0	-1	-60	-3	707	23	1811	-7	68	3	-20	0	5	0	0	2368	96	0	0	0	-36	66	-971	-1	573	4	1453	317	166	3538	88	-4	0	0	0	0	15	-230	-1410	0	109	-14	-11	-7	0	8	0	14	-139	47	0	0	9	47	0	0	-155	0	0	-45	8	-133	0	-7	0	0	0	0	76	-5
GenusDelta_Enterocloster	-64	-47	-11	17	-18	19	1	25	-1	-18	21	-34	9	-55	990	-216	-16	17	19	140	-33	-17	-111	40	6	499	4	-139	-77	8	-122	0	2	-32	-160	62	-19	-364	-34	-148	-3	-1232	-10	-184	5	-123	-8	-177	-51	-18	-70	86	6	-52	-15	1	37	0	-7	-27	-100	0	12	430	2	3	20	-10	-4	0	0	32	0	407	1	107	-6
GenusDelta_Enterococcus	48	93	136	0	0	-13	7	-11	0	1	0	227	-15	1	19	3	0	0	0	0	0	0	5783	2	3	0	0	0	-510	-23	0	72	16	721	20	-30	2	0	18	0	0	0	986	0	0	31	5	0	0	-17	-7	0	3	0	0	0	-6	0	-5	9	0	0	0	0	2	0	0	-4	-7	0	0	0	0	0	0	10	0
GenusDelta_Epulopiscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-172	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Erysipelotrichaceae_UCG_003	-16	0	0	2	99	261	-440	0	96	136	468	-282	-81	0	0	174	1	-17	7	-28	-167	1	-12	17	-4	0	-23	0	-5	0	-34	-11	-447	-320	0	0	57	0	-34	15	-4	0	-8	-10	-56	112	0	2	11	-3	13	-9	45	-122	17	1	-9	8	17	-58	120	30	61	39	-2	25	38	-24	0	-4	-23	-188	11	395	0	0	-10
GenusDelta_Erysipelotrichaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-13	0	0	0
GenusDelta_Escherichia_Shigella	-5	7173	470	-2951	27	-4290	-829	171	-844	-3	-77	3663	263	-77	850	-30	524	-584	38	903	-31	193	-3	-1149	1769	-125	578	-130	2618	2791	7833	-3873	-35	3039	1830	-2174	59	-547	-541	-38	1639	3200	-248	827	84	1818	35	172	-187	-230	-4359	911	561	-164	220	1815	7644	-5502	-534	440	4296	-751	514	31	2990	304	-481	21	5101	463	909	65	-1077	468	2495	-1868	2578
GenusDelta_Eubacterium	0	0	0	0	0	-1	0	-104	0	0	0	0	-16	0	0	-12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	56	0	0	0	0	0	0	0	3	-12	0	0	15	0	0	-2	0	0
GenusDelta_Extibacter	0	-12	7	0	0	0	0	6	0	0	0	0	0	-194	0	-6	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	1	0	0	0	0	0	0	-5	0	0	0	248	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	-18	0	0	4	-4	0	0	0	0	-1	0	0
GenusDelta_Ezakiella	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
GenusDelta_Faecalibacterium	-764	-256	-1314	980	-187	512	4	115	-729	2866	1213	411	178	2	0	227	-654	-1041	-551	1575	21	-372	-743	899	-337	0	314	1351	318	771	-11	-213	-108	-37	0	0	-887	44	84	802	722	0	-518	-343	681	214	-26	1149	138	1302	-152	208	-310	-1175	57	-1037	-1234	-75	425	-566	-376	-104	-82	923	-114	-557	104	21	-2	-30	28	-642	-212	-789	543	-368	68
GenusDelta_Faecalicatena	-1	-7	4	4	0	-4	0	-2	0	14	0	0	-1	0	0	-3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	-1	0	0	0	0	0	-6	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	-2	0	9	-36	0	0	0	-6	0	0	0	-3	4	0	0	0	0	0
GenusDelta_Faecalicoccus	0	0	0	0	0	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	-3	0	0	0	9	-30	0	0
GenusDelta_Faecalimonas	51	0	0	3	10	27	-54	0	3	9	12	-53	-20	-199	0	9	-1	0	3	26	31	2	-3	-2	0	-139	2	37	0	1	0	0	-10	0	-87	80	-1	0	11	-4	8	159	-3	0	0	26	0	-1	4	-2	-18	12	0	3	-1	-19	0	12	1	0	7	0	28	0	27	0	-44	8	0	0	-5	0	-1	0	-2	14	0
GenusDelta_Faecalitalea	0	0	0	1	0	0	0	0	0	0	0	-2	0	0	104	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	0	0	3	-78	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	9	0	51	-18	0	0
GenusDelta_Fannyhessea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-35	0	0	0	0	0	0	0	0	0	0
GenusDelta_Fenollaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	2	65	0	0	0	0	0	0	0	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	10	0	0	1	3	0	0
GenusDelta_Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	48	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Flavobacteriaceae_Incertae_Sedis	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Flavonifractor	-10	-112	7	102	-10	7	2	4	-5	12	-1	-1	14	-31	4	88	2	0	20	27	66	13	-31	4	30	35	37	-3	0	6	-5	-5	-6	0	75	-162	4	-52	0	0	2	-31	0	-10	37	5	-4	-3	34	-9	-200	9	-10	1	49	1	-7	-5	1	-89	6	-8	-7	-430	0	-13	-39	20	-14	-25	-1	15	0	50	-2	4	-6
GenusDelta_Fournierella	0	0	0	0	1	0	0	2	0	0	0	0	11	0	0	0	0	0	8	0	0	0	0	4	11	0	0	0	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-4	0	3	0	0	0	0	1	0	0	0	-13	93	0	0	2	24	0	0	15
GenusDelta_Frisingicoccus	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8	0	0	0	0	0	1	0	0	-12	0	0	0	0	0	0	0	0
GenusDelta_Fructilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Fusicatenibacter	-34	0	-270	-42	48	1010	-8	208	-9	122	25	-310	-124	0	0	72	18	-187	3	-349	0	27	-32	42	-42	0	-42	137	-15	11	-22	-91	39	0	-531	157	666	0	-139	41	82	10	-22	-98	-11	97	-8	5	-49	-20	-17	4	5	-551	98	178	-4	94	116	-74	26	291	31	51	-32	-16	76	-43	-47	5	-95	-193	8	-20	-1	37	121
GenusDelta_Fusobacterium	47	0	0	-10	-4	0	-275	-23	-35	0	-17	-141	0	15	44	0	0	0	0	0	0	-3	-7	0	0	0	0	-2183	0	0	0	-5	0	-321	0	0	-5	-87	0	0	0	0	2	0	0	0	0	8	1	0	32	0	0	0	0	-30	-21	0	0	343	0	0	-2	-19	0	-3	-93	5	0	-2	0	2	0	0	0	0	0
GenusDelta_Gastranaerophilaceae_Zag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	-3	0	0	0	0	0	0	0	5	0	0	0	0	-11	0	0	0	0	0	0	0	75	0	0	0	2
GenusDelta_Gemella	-3	0	0	0	0	-2	-2	0	0	-4	-7	-1	-1	-6	1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-3	0	-50	0	0	0	4	-4	-1	0	-7	0	-1	0	-2	-1	-5	-1	0	3	0	-6	0	0	0	-11	1	-6	0	0	0	-1	0	0	2	0	0	0	-6	0	0	0	0	5	0	0	0	0	0
GenusDelta_Gemmiger	-429	0	0	46	352	-578	6	437	-294	-104	-1085	-23	69	0	0	477	740	-506	793	-384	0	816	-1931	-93	-85	1	-12	12	-443	-99	-46	-202	-230	0	-1	-4	-4949	0	4532	580	-820	0	-735	-57	-1437	623	0	-51	-109	-310	-47	-1715	146	-972	-59	0	75	64	-38	-3617	88	-93	135	33	-18	-99	1610	-289	-209	205	-650	67	-65	-112	-307	398	49
GenusDelta_Gordonibacter	0	0	0	0	0	0	0	-3	-1	0	0	0	0	0	1	-3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-4	-4	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	-1	0	0	0	2	0	0	-1	1	0	-5	0	-2	0	1	0	0	-1	-1	0	-1	0	0	0	0	0	-1	0	0
GenusDelta_Granulicatella	0	0	0	0	0	0	3	0	1	-4	0	0	0	1	-3	0	0	0	0	0	-2	0	9	5	0	-2	0	0	-4	0	-24	0	0	0	-1	0	0	-6	4	0	-1	0	0	-3	-6	0	0	3	0	-4	-2	0	0	-4	0	0	0	0	0	0	0	0	3	0	0	0	-1	-1	0	0	0	3	0	0	-3	0	0
GenusDelta_Haemophilus	-3	0	-65	0	-67	21	-13	0	0	0	-50	-3	3	27	-5	9	-2	-7	-1	-2	1	37	-4	0	0	0	-155	-499	-8	3	0	0	19	0	0	45	-20	152	0	6	-19	0	1	8	-12	-334	0	176	11	17	2	0	7	0	-42	-1071	0	0	9	8	-4	3	6	0	0	0	4	6	-2	0	0	4	-22	0	-2	45	-1
GenusDelta_Harryflintia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GenusDelta_Holdemanella	-54	0	0	0	58	-8	0	-299	54	0	-173	0	-193	0	0	71	0	-16	0	2	0	0	0	-100	-200	0	0	0	-10	-5	3	0	-7	0	0	0	0	0	0	4	0	214	0	-6	0	0	-48	-62	0	0	-16	0	19	0	41	0	0	158	0	0	0	0	0	21	-14	0	0	0	0	-48	0	3	-47	-196	0	431	0
GenusDelta_Holdemania	0	-8	0	3	14	0	0	18	0	0	-1	-5	2	0	0	13	1	0	5	2	0	-2	0	8	-2	0	0	0	2	0	-1	-4	0	-1	0	0	0	-18	1	2	-1	0	-2	-6	0	0	0	-5	-3	-3	1	0	-4	-4	0	0	0	0	0	0	0	-3	5	0	0	-2	-17	0	-3	-2	-1	3	0	-9	-4	1	0
